gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,label
1648494387865,10,0.8753428274456516,0.454933587256167,0.5303325861577199,none
1648494387870,11,0.8655126392841339,0.4550179760862403,0.5316047894887728,none
1648494387875,11,0.8843559920787811,0.4555395678909521,0.5312630097780909,none
1648494387880,11,0.867356151342392,0.4550916783160083,0.5297337330771228,none
1648494387885,11,0.8420990407466888,0.454849217230027,0.5297826697091854,none
1648494387885,11,0.8755685687065125,0.4554166830343502,0.5287470104289522,none
1648494387890,11,0.8837903439998627,0.4558816286066591,0.528133415686064,none
1648494387895,11,0.8725557923316956,0.4566670228195525,0.5291238914802183,none
1648494387900,11,0.8837580978870392,0.4570880169665886,0.5307900084206636,none
1648494387900,11,0.8623451888561249,0.4572990289144217,0.5296481229253188,none
1648494387905,12,0.8668733537197113,0.4581696182145404,0.5305853494456392,none
1648494387910,12,0.8776306509971619,0.4576771443534057,0.5316214922886381,none
1648494387915,12,0.8362220227718353,0.4572708592340165,0.5314914602980907,none
1648494387920,12,0.803625613451004,0.4573543643745353,0.53421853915501,none
1648494387925,12,0.8390356004238129,0.4570676186048402,0.5329888830977879,none
1648494387925,12,0.8874433636665344,0.4578984126066243,0.524799632952205,none
1648494387925,12,0.9407898187637328,0.4464162887560343,0.5287006758299948,none
1648494387935,12,0.2986132839797278,0.336557759224562,0.1727766575427948,none
1648494387940,13,0.8784778980523226,0.4566635306825072,0.5265139720945397,none
1648494387945,13,0.9074362484723208,0.456968113351724,0.5288632236505806,none
1648494387950,13,0.8642494646817324,0.4578388299113313,0.5282571052469198,none
1648494387950,13,0.8439559042453766,0.4580736022504522,0.5297410406128901,none
1648494387955,13,0.8418795466423035,0.4577626668676894,0.5292608218088352,none
1648494387960,13,0.8510578274726868,0.4577680844422341,0.5290823490991808,none
1648494387965,13,0.8603790402412415,0.4567762786664006,0.5296874751578333,none
1648494387965,13,0.9236074686050416,0.4453029453072461,0.5297455872342691,none
1648494387970,13,0.2938816368829868,0.2920507193500439,0.223350561737093,none
1648494387975,14,0.9317770600318908,0.4438011602010109,0.5275636606567705,none
1648494387980,14,0.2800903480628199,0.2823101772472191,0.2234256630534793,none
1648494387985,14,0.901016725962777,0.4546190830764717,0.5262964188799317,none
1648494387990,14,0.8805220860892724,0.4523026511572187,0.5253316292376966,none
1648494387995,14,0.8663785893374871,0.451702686954589,0.5239925196068143,none
1648494388000,14,0.8312617540359497,0.4515192910399378,0.5237270816604465,none
1648494388005,15,0.8111916184425354,0.4503187999762902,0.5236611168384284,none
1648494388010,15,0.2565647639878308,0.3230090739153753,0.1972901076376142,none
1648494388015,15,0.8422122602724051,0.4517896823846685,0.5246953759288102,none
1648494388020,15,0.8775473540090537,0.4512784190336599,0.5267546221600448,none
1648494388020,15,0.827712327744863,0.45069380269263,0.5252652751616429,none
1648494388025,15,0.823804617431066,0.4495449878451573,0.5239012574481012,none
1648494388030,15,0.2704877840097304,0.2837428955841611,0.2145706145526146,none
1648494388040,16,0.811394486286592,0.4497780169637834,0.5258872218108962,none
1648494388045,16,0.877138647892427,0.448241380897483,0.5247451289665644,none
1648494388050,16,0.8655195270561691,0.4481994919602258,0.5244692183537083,none
1648494388055,16,0.2874313058081781,0.3331350308378985,0.1631419306329899,none
1648494388060,16,0.8830564337226601,0.4486938798533577,0.5220534634161209,none
1648494388065,16,0.8520477133247109,0.4485272737287046,0.5223157315826438,none
1648494388070,16,0.8460197465869637,0.4491461077445933,0.5227283666862773,none
1648494388070,17,0.2964610767715343,0.2695868897863644,0.2462332228709211,none
1648494388080,17,0.8253259680663678,0.4492021671593694,0.5228919865397328,none
1648494388085,17,0.8613997421657178,0.4503011232026576,0.5242829294970797,none
1648494388090,17,0.8902778945361707,0.4505967998006404,0.5243948959046598,none
1648494388090,17,0.999940812587738,0.4339702769531867,0.5298293087632088,none
1648494388095,17,0.3121967203493185,0.2664384600459153,0.2429747583230354,none
1648494388100,17,0.9027879238128662,0.4342988710198892,0.5299533870505935,none
1648494388105,18,0.9885745644569396,0.4350145968107096,0.5325826206877238,none
1648494388110,18,0.3070111001590622,0.2722593291091205,0.2388570435885728,none
1648494388115,18,0.9349933862686156,0.437186905119644,0.5276607592375253,none
1648494388125,18,0.3062295527116725,0.2781379058325329,0.2347601864817619,none
1648494388125,18,0.9333860874176024,0.4371039761125835,0.5289802495665025,none
1648494388135,18,0.310639022412299,0.2765107408618593,0.2330595225256221,none
1648494388140,19,0.8699902406069323,0.4525149620438974,0.5281138369646641,none
1648494388145,19,0.859533678564696,0.4535637379703203,0.528415508368546,none
1648494388150,19,0.8535642733904406,0.4519528016285644,0.52718120045945,none
1648494388155,19,0.8615122139453888,0.4514283473446273,0.5307941623510185,none
1648494388160,19,0.8599732220172882,0.452243166189346,0.5301125150992749,none
1648494388160,19,0.841663658618927,0.4528277093910637,0.5282007119196159,none
1648494388165,19,0.8461753129959106,0.452629935418807,0.5275272840799785,none
1648494388170,19,0.8408160209655762,0.4524227826197686,0.5283842315987004,none
1648494388170,20,0.8449878394603729,0.451426237405678,0.5253332192451103,none
1648494388170,20,0.9247816801071168,0.43575449015912,0.5205847476385468,none
1648494388180,20,0.2628362251188736,0.2888932077234432,0.2096090464571059,none
1648494388180,20,0.9364712238311768,0.4342441140085729,0.5184818907831945,none
1648494388190,20,0.8638302683830261,0.433125183319149,0.5124187149817889,none
1648494388190,20,0.2821685272626665,0.3084630671095246,0.2147012424188444,none
1648494388200,20,0.9026864171028136,0.4320984773202436,0.5133345009465725,none
1648494388205,21,0.2987434035660082,0.2716043768121506,0.2333068631605267,none
1648494388210,21,0.9699093103408812,0.4326304393341765,0.5107259791767436,none
1648494388215,21,0.2595694225222194,0.2999384468984262,0.2000461844428289,none
1648494388220,21,0.8724633455276489,0.433761133465306,0.5069099035222981,none
1648494388225,21,0.968353807926178,0.4322670167030731,0.5063489861223454,none
1648494388230,21,0.2795706587757118,0.28352838815736,0.2252557000974715,none
1648494388235,21,0.9406043887138368,0.4332551780301349,0.5026623303471358,none
1648494388240,22,0.2467350533486644,0.2928804558607868,0.2087764690388179,none
1648494388245,22,0.886993944644928,0.4330484267567587,0.4975776088660629,none
1648494388255,22,0.3008097415900201,0.2694029341593075,0.2363881611632479,none
1648494388260,22,0.8453667240512892,0.4505365073436093,0.5121486287384938,none
1648494388265,22,0.8386827485931441,0.4532235421154282,0.5121909620080267,none
1648494388265,22,0.8365204708946272,0.4535563582901253,0.5126582257670322,none
1648494388270,23,0.8419647514820099,0.4552815550056356,0.5081519623242945,none
1648494388275,23,0.856406956911087,0.455319121475305,0.5077466727444373,none
1648494388280,23,0.8977076411247253,0.4549484068385661,0.5059224789758123,none
1648494388280,23,0.8806846439838409,0.4552169586435717,0.5067355418704251,none
1648494388285,23,0.8879975378513336,0.4552249938593878,0.5059297663821745,none
1648494388290,23,0.8575032949447632,0.4568196060295781,0.5067549410823546,none
1648494388290,23,0.9337764382362366,0.4392677120132887,0.4934046974916154,none
1648494388300,23,0.3114111018446265,0.2756870462635988,0.2381108571969816,none
1648494388305,24,0.832822777930304,0.4582023385942194,0.5089666712969756,none
1648494388310,24,0.823901959363028,0.4583137601657232,0.5079128977226071,none
1648494388315,24,0.8568284592066254,0.4610731751381778,0.5088428968553326,none
1648494388315,24,0.9386211037635804,0.4442986500652433,0.4893478441902199,none
1648494388325,24,0.9542063474655152,0.4435758238746766,0.4895789527000788,none
1648494388325,24,0.2753512702064709,0.293919471818873,0.2050967360533265,none
1648494388335,24,0.3132349362494336,0.3209445197459709,0.185116715149278,none
1648494388340,25,0.8622218906991705,0.4607484995506426,0.5092705777578307,none
1648494388345,25,0.8705838263147101,0.4611776420603251,0.5114789794929193,none
1648494388345,25,0.8441145658605322,0.4622196266050618,0.5121121838174049,none
1648494388350,25,0.8548245966546759,0.4637521584552009,0.5128723284194627,none
1648494388355,25,0.8588594720653098,0.4641209482861931,0.5126235084725853,none
1648494388360,25,0.828779302625994,0.465864216726279,0.5149998234323079,none
1648494388365,25,0.8263247004320662,0.4656122596995001,0.5140657773699013,none
1648494388365,25,0.8349895170500319,0.4668750900787098,0.5144659022171852,none
1648494388370,25,0.8889696598052979,0.4521707721357767,0.493603432864255,none
1648494388370,26,0.3045727295512052,0.3647778167092811,0.1593704628444427,none
1648494388375,26,0.9147982597351074,0.4535667068644332,0.4945252298903591,none
1648494388385,26,0.2858241491519452,0.3183497772328626,0.1883229488552119,none
1648494388385,26,0.939074158668518,0.4536369084627049,0.4927453542211525,none
1648494388395,26,0.3075536627224028,0.3433399161333349,0.1823816384861222,none
1648494388400,26,0.8390238900097993,0.4675593883298141,0.5159850665524932,none
1648494388405,26,0.8390244264516022,0.4678251645008379,0.5159154611591659,none
1648494388410,27,0.8351651151093629,0.4671271897562349,0.5158391282076181,none
1648494388415,27,0.2749094075944681,0.3441776845523273,0.1659337990844326,none
1648494388420,27,0.8395684661631195,0.4671485377762721,0.5156510068399341,none
1648494388420,27,0.8171394767527191,0.4686736690286602,0.5154440868253467,none
1648494388425,27,0.8605733814005463,0.4691060480647849,0.5160862222951711,none
1648494388425,27,0.9344534873962402,0.4552953157607918,0.4906002647620411,none
1648494388435,27,0.9136782884597778,0.4554076856458868,0.4887890393765397,none
1648494388435,27,0.2990686455192826,0.3277154023251267,0.1766683227787265,none
1648494388440,28,0.8797979950904846,0.4540898504359353,0.4884555765073582,none
1648494388445,28,0.3160804095294143,0.2982227960916671,0.2163203820775833,none
1648494388450,28,0.8459880948066711,0.4530887646035572,0.492661781217643,none
1648494388455,28,0.8800709247589111,0.4535335964691034,0.4957669141665255,none
1648494388460,28,0.2916650848597359,0.319980633974526,0.1853756894538454,none
1648494388465,28,0.919589102268219,0.4521232900085541,0.500453416787877,none
1648494388470,28,0.3058277439789376,0.3266016479856363,0.1815706242232128,none
1648494388475,29,0.9153869152069092,0.4531777964799743,0.504774391256658,none
1648494388485,29,0.2869295720903426,0.2893900932711493,0.2231981222744593,none
1648494388485,29,0.891864538192749,0.4512055124488234,0.5076201570024492,none
1648494388495,29,0.8620220422744751,0.4519831100146126,0.5086656233723229,none
1648494388500,29,0.3268509934896936,0.2808270676288594,0.2455589210797305,none
1648494388505,29,0.8989639282226562,0.4520753756383157,0.5078899163621302,none
1648494388520,30,0.2480660410365131,0.3238478122203362,0.1848174073505993,none
1648494388525,30,0.8143022597202905,0.465988465364069,0.5257667038960366,none
1648494388530,30,0.8397222996124871,0.4641270378591582,0.5272802870146792,none
1648494388535,30,0.8337918162712701,0.4647253731366078,0.5270009284581494,none
1648494388535,30,0.8941763043403625,0.4505066882635474,0.5091862221473684,none
1648494388545,31,0.3055145718432875,0.2743650007681643,0.2392815113906656,none
1648494388550,31,0.9410192024707794,0.4584302545917783,0.4835885625667439,none
1648494388550,31,0.99,0.4496929781581572,0.462217036301912,none
1648494388560,31,0.99,0.4366762757367315,0.4131807093916003,none
1648494388565,31,0.995,0.439876633750499,0.3954057237143428,none
1648494388570,31,1.0,0.4421545511500129,0.3893279064592831,none
1648494388570,31,1.0,0.444861133889806,0.3743149790787422,none
1648494388575,32,1.0,0.4471554945466699,0.3743939358653565,none
1648494388585,32,1.0,0.4453070878032573,0.3798445705316701,none
1648494388585,32,1.0,0.4458219194805329,0.3811341584100642,none
1648494388590,32,1.0,0.4452222840859773,0.3846474174507778,none
1648494388595,32,1.0,0.4437004777950381,0.3874595664421619,none
1648494388600,32,1.0,0.4440929452471174,0.3876256031940545,none
1648494388605,32,1.0,0.4415764574727639,0.3911103880060282,none
1648494388610,33,0.9951802492141724,0.4425048275450969,0.3927900618740115,none
1648494388615,33,1.0,0.4438143665222815,0.3933591037618629,none
1648494388615,33,1.0,0.4429197581190737,0.3969965224454305,none
1648494388620,33,1.0,0.4420028694757335,0.3988451945721873,none
1648494388625,33,1.0,0.4425109379943441,0.3996185682866232,none
1648494388630,33,1.0,0.4427612157246945,0.3999628014646694,none
1648494388635,33,1.0,0.4418382589703597,0.4044738913445466,none
1648494388640,33,1.0,0.4413240407579263,0.4075941295156919,none
1648494388645,34,1.0,0.4422116192173638,0.4081422046128632,none
1648494388650,34,1.0,0.4381686079800852,0.4154966993822896,none
1648494388655,34,0.979920893907547,0.4390258775482422,0.4174676734015156,none
1648494388655,34,1.0,0.4398762298200873,0.4178605647454518,none
1648494388660,34,1.0,0.437903499913868,0.4225281451161099,none
1648494388665,34,1.0,0.4378428620844806,0.4228830036709371,none
1648494388665,34,0.989112138748169,0.438436453278482,0.423697906669248,none
1648494388670,34,0.989112138748169,0.4393004954306875,0.4251751204242081,none
1648494388675,35,1.0,0.4388020214565151,0.4255271989931416,none
1648494388680,35,0.979189932346344,0.4392783234898242,0.4265490430526738,none
1648494388685,35,0.979189932346344,0.4393179922661355,0.426416050053604,none
1648494388685,35,1.0,0.4395020976225561,0.4270283320970449,none
1648494388690,35,1.0,0.439541958381147,0.4283915502275742,none
1648494388695,35,1.0,0.4399100433078993,0.4287451856728513,none
1648494388700,35,1.0,0.439971265892536,0.4288408497861377,none
1648494388705,35,1.0,0.4406383088158801,0.4303585542840219,none
1648494388710,36,1.0,0.4404162145623903,0.4327763289495366,none
1648494388710,36,0.967318058013916,0.4410166195252635,0.4335950296973019,none
1648494388715,36,0.967318058013916,0.4414455461384337,0.432608986226748,none
1648494388720,36,1.0,0.4418242931930507,0.4326070598101139,none
1648494388725,36,1.0,0.441589566480117,0.4341563565235778,none
1648494388725,36,1.0,0.4415488721472549,0.433945765533569,none
1648494388730,36,1.0,0.44171734015795,0.432217599800283,none
1648494388735,36,0.9726898372173308,0.4417584124146191,0.4324799809979206,none
1648494388740,36,0.993534505367279,0.4410849451685707,0.4308835203912511,none
1648494388745,37,0.993534505367279,0.4417349752642991,0.4305311314382276,none
1648494388745,37,0.993534505367279,0.4424084614310491,0.431415438442598,none
1648494388750,37,1.0,0.4420481295210828,0.4316696953488974,none
1648494388755,37,1.0,0.4425612674477276,0.4312904823910691,none
1648494388760,37,1.0,0.442980193378432,0.433493997064529,none
1648494388760,37,1.0,0.4424501328926611,0.4314799945021369,none
1648494388765,37,1.0,0.442375484754542,0.4332183954409442,none
1648494388770,37,1.0,0.4435704090065545,0.4314346674114444,none
1648494388775,38,1.0,0.4437228309589757,0.431701205509315,none
1648494388780,38,1.0,0.4427217513371946,0.4309344227648761,none
1648494388780,38,1.0,0.4445978897774704,0.429059342347259,none
1648494388785,38,1.0,0.4448024717155578,0.4286346398574621,none
1648494388790,38,1.0,0.446243095492068,0.4262572698197751,none
1648494388795,38,1.0,0.4464362334945725,0.4266607874273919,none
1648494388800,38,1.0,0.4464612105186577,0.4274490330006947,none
1648494388800,38,1.0,0.4482326000003013,0.4241558151903554,none
1648494388805,39,1.0,0.4481908836177274,0.4236028538872789,none
1648494388810,39,1.0,0.4509401203758331,0.4209389344744942,none
1648494388815,39,1.0,0.4508739689983122,0.4207418907899166,none
1648494388820,39,1.0,0.4511008180967188,0.4221170210683014,none
1648494388820,39,1.0,0.4519034033157882,0.4214135446160199,none
1648494388825,39,1.0,0.4503634800113378,0.4186806194718765,none
1648494388830,39,1.0,0.4494138884596303,0.4222761088382695,none
1648494388835,39,1.0,0.4507962951069449,0.4168638134039274,none
1648494388840,39,0.981237143278122,0.4496790995461909,0.4153374648155215,none
1648494388840,40,0.981237143278122,0.4506833411640863,0.4124475672219824,none
1648494388845,40,1.0,0.4497956564435866,0.4119636095536165,none
1648494388850,40,1.0,0.450227128304427,0.4107747786163411,none
1648494388855,40,1.0,0.4487118848978057,0.4095761574197696,none
1648494388860,40,1.0,0.4480628196745864,0.4073350305368705,none
1648494388860,40,1.0,0.445793123944101,0.4083117803710528,none
1648494388865,40,1.0,0.444249748534601,0.4077915139975384,none
1648494388870,40,1.0,0.4424407784378689,0.4100754095518323,none
1648494388875,40,0.9885920286178588,0.4424270669789877,0.4089955845933354,none
1648494388880,41,0.9885920286178588,0.4429399803944266,0.4079164755031761,none
1648494388885,41,0.9885920286178588,0.4417940835129309,0.4087840301414965,none
1648494388885,41,1.0,0.4407489563736362,0.4088877447522446,none
1648494388890,41,1.0,0.4394840032327104,0.4082910784443894,none
1648494388895,41,1.0,0.4375144840049051,0.40914377498729,none
1648494388900,41,1.0,0.4356140535169109,0.4093984375594834,none
1648494388900,41,0.9957860708236694,0.4349023795537931,0.4079853362296325,none
1648494388905,41,0.9957860708236694,0.4342051984523462,0.4069890929742753,none
1648494388910,42,0.9983727931976318,0.4342411763254287,0.4065528282115664,none
1648494388915,42,0.9874724745750428,0.4341974955799649,0.4072339724755625,none
1648494388920,42,0.9874724745750428,0.4325537912697988,0.4122229664864254,none
1648494388925,42,1.0,0.4327215958175056,0.4119705645033646,none
1648494388925,42,1.0,0.4312331338851025,0.4128714233946661,none
1648494388930,42,1.0,0.4388319759813768,0.4127716901333028,none
1648494388935,42,1.0,0.4428104619207668,0.3987608752529691,none
1648494388940,42,1.0,0.4459251221855004,0.396449940478326,none
1648494388940,43,1.0,0.4477138202403516,0.3895446768194167,none
1648494388945,43,1.0,0.4460142818647848,0.389107388458535,none
1648494388950,43,1.0,0.445374661796064,0.3908783151720369,none
1648494388955,43,1.0,0.4460444210650153,0.3935895219948437,none
1648494388960,43,1.0,0.445842085700503,0.3933746619609569,none
1648494388960,43,1.0,0.444446425428629,0.3996504020285036,none
1648494388965,43,1.0,0.4443196505142442,0.4000633923972029,none
1648494388970,43,1.0,0.4437613724469543,0.4012843707428013,none
1648494388975,43,1.0,0.4451823825952924,0.4031952312550135,none
1648494388975,44,1.0,0.4459156757520766,0.4053534970595044,none
1648494388980,44,1.0,0.4461544552197563,0.4085743434980532,none
1648494388985,44,1.0,0.4462245092357208,0.4102902331439194,none
1648494388990,44,1.0,0.4466829375050448,0.4097841329875866,none
1648494388995,44,1.0,0.4477908534947232,0.411891206849642,none
1648494388995,44,1.0,0.4471317401541198,0.4120778349330555,none
1648494389000,44,1.0,0.4481079052934451,0.4139982085148748,none
1648494389005,44,1.0,0.4502018444312088,0.4109816716145078,none
1648494389010,45,1.0,0.4505116676061225,0.4111468409062412,none
1648494389015,45,1.0,0.4497483221749379,0.4128182640859351,none
1648494389015,45,1.0,0.4487562919103857,0.4131432940562985,none
1648494389020,45,1.0,0.4479646596456699,0.4122729715337795,none
1648494389025,45,1.0,0.4482583587533394,0.4102169825217683,none
1648494389030,45,1.0,0.4483929099615029,0.4109302542175138,none
1648494389035,45,1.0,0.4487521457511482,0.4100466012577967,none
1648494389040,45,1.0,0.4491933328159437,0.4110667698649282,none
1648494389040,46,1.0,0.4498018947436955,0.4081632248595176,none
1648494389045,46,1.0,0.4511336946450374,0.4093992706338721,none
1648494389050,46,1.0,0.4522810369338737,0.4083974824033266,none
1648494389055,46,1.0,0.4529438154143078,0.408642661044959,none
1648494389060,46,1.0,0.4532694430213687,0.4085408624283692,none
1648494389060,46,1.0,0.4541131878188541,0.4067866735385074,none
1648494389065,46,1.0,0.454521095748048,0.405156060928888,none
1648494389070,46,1.0,0.4549191971835319,0.4054091800649265,none
1648494389075,47,1.0,0.456493422280062,0.4029934178553209,none
1648494389080,47,1.0,0.4563921065384897,0.4026931361675381,none
1648494389085,47,1.0,0.455829885854755,0.4035303754393405,none
1648494389085,47,1.0,0.4556570098872883,0.4036313688626874,none
1648494389090,47,1.0,0.4556695482280138,0.4026890713660698,none
1648494389095,47,1.0,0.4553971242788724,0.4018991566033413,none
1648494389100,47,1.0,0.4563984340957141,0.4007300812691481,none
1648494389105,47,1.0,0.4567483530921182,0.4017448791766662,none
1648494389105,47,1.0,0.457136942008148,0.4011497814588861,none
1648494389110,48,1.0,0.4562213472856291,0.399509765363704,none
1648494389115,48,1.0,0.4560536987374785,0.3989282464585363,none
1648494389120,48,1.0,0.4561892064296519,0.3991221900367987,none
1648494389125,48,1.0,0.4563382355282845,0.4000740191739977,none
1648494389130,48,1.0,0.4566210101853225,0.399988788732836,none
1648494389135,48,1.0,0.4553249526067057,0.4017266034984843,none
1648494389135,48,1.0,0.4540495468021464,0.4005772547141687,none
1648494389140,48,1.0,0.4526239499613654,0.3995930455449208,none
1648494389145,49,1.0,0.451670630250904,0.399169425957557,none
1648494389150,49,1.0,0.451619448572812,0.3980941192558637,none
1648494389155,49,1.0,0.4514696669716235,0.3999148957860168,none
1648494389160,49,1.0,0.4517196908413889,0.399468098989124,none
1648494389160,49,1.0,0.4508217829451365,0.4010480565966461,none
1648494389165,49,1.0,0.4495905251154333,0.4020040852591285,none
1648494389170,49,1.0,0.448300156309747,0.4014318982879742,none
1648494389175,49,0.991233080625534,0.447604362853159,0.4041454724486336,none
1648494389175,50,0.991233080625534,0.4482828862259607,0.4037751808239432,none
1648494389180,50,1.0,0.447710013596492,0.4029880212864499,none
1648494389185,50,1.0,0.447886181459275,0.4030239648519611,none
1648494389190,50,1.0,0.446722705713891,0.4017774359505932,none
1648494389195,50,1.0,0.4461820679179767,0.4035743739505075,none
1648494389195,50,1.0,0.4455493432949963,0.4019553670513514,none
1648494389200,50,1.0,0.4449895516182248,0.4011984221521276,none
1648494389205,50,1.0,0.444879554228145,0.4005179418361793,none
1648494389210,50,1.0,0.4445560085526596,0.4009545615722566,none
1648494389215,51,1.0,0.4444345523791377,0.4017918222857266,none
1648494389215,51,1.0,0.4455757944851036,0.4023621567673647,none
1648494389220,51,1.0,0.4467281688019473,0.4028281767048121,none
